1737622801|34 DD 3017|10136|0|44001|0|0|40.8506393432617|29.3746089935303|180.300003051758|32.7777786254883|1|0|1737604681|60021|GEBZE-ESENLER
1737633300|34 FCK 081|10189|0|44001|0|0|40.8954887390137|29.3697128295898|342.600006103516|32.7777786254883|1|2|1737629675|60021|GEBZE-ESENLER
1737137881|41 ATB 698|10201|0|44001|0|0|40.9081077575684|29.360502243042|320.200012207031|32.5|1|2|1737134421|60021|GEBZE-ESENLER
1737347101|34 DD 3017|10136|0|44001|0|0|40.9538688659668|29.2969837188721|300.0|32.5|1|0|1737343012|60021|GEBZE-ESENLER
1737563521|41 ACC 891|10160|0|44001|0|0|41.046329498291|29.1212978363037|180.399993896484|32.5|1|0|1737546766|60021|GEBZE-ESENLER
1737565321|41 ACC 891|10160|0|44001|0|0|40.8450584411621|29.3744945526123|190.5|32.5|1|0|1737546766|60021|GEBZE-ESENLER
1737574320|41 ADS 212|10192|0|44001|0|0|41.0477638244629|29.1213893890381|356.399993896484|32.5|1|0|1737562234|60021|GEBZE-ESENLER
1737609541|41 VA 946|10129|0|44001|0|0|40.8804168701172|29.3818855285645|315.299987792969|32.5|1|2|1737604853|60021|GEBZE-ESENLER
1737609600|41 VA 946|10129|0|44001|0|0|40.8936920166016|29.3705654144287|339.5|32.5|1|2|1737604853|60021|GEBZE-ESENLER
1737611401|41 R 7683|10196|0|44001|0|0|40.8910446166992|29.3719997406006|334.799987792969|32.5|1|2|1737607404|60021|GEBZE-ESENLER
1737632102|41 M 9025|12076|0|51082|2425131|0|41.143856048584|30.197473526001|351.700012207031|32.5|13|2|1737632050|90504|KANDIRA-KERPE-KUMCAĞIZ-DOĞANLAR-KEFKEN-CEBECİ
1737341761|34 COD 952|10198|0|44001|0|0|40.9311103820801|29.3446521759033|308.100006103516|32.2222213745117|1|2|1737339297|60021|GEBZE-ESENLER
1737341881|34 COD 952|10198|0|44001|0|0|40.9470558166504|29.3110504150391|314.299987792969|32.2222213745117|1|2|1737339297|60021|GEBZE-ESENLER
1737478081|41 U 2938|10202|0|44001|0|0|40.9174385070801|29.353199005127|339.100006103516|32.2222213745117|1|2|1737474681|60021|GEBZE-ESENLER
1737565681|41 R 7683|10196|0|44001|0|0|40.9128875732422|29.3557243347168|150.600006103516|32.2222213745117|1|0|1737546542|60021|GEBZE-ESENLER
1737571141|41 ADJ 814|67032|1|51041|1582807|0|40.7389755249023|30.0996532440186|107.690002441406|32.2222213745117|22|0|1737571133|11124|İZMİT-KURTDERE-ORTABURUN-HASANCIK
